count,probability,kl_divergence
"[2, 7, 2, 3, 2, 0]","[0.125, 0.4375, 0.125, 0.1875, 0.125, 0.0]",0.4596476171628098
"[13, 16, 4, 1, 4, 0]","[0.3421, 0.4211, 0.1053, 0.0263, 0.1053, 0.0]",0.5502881764120505
"[0, 3, 9, 4, 4, 5]","[0.0, 0.12, 0.36, 0.16, 0.16, 0.2]",1.6888770856272994
"[6, 8, 0, 1, 2, 0]","[0.3529, 0.4706, 0.0, 0.0588, 0.1176, 0.0]",1.383613365831505
"[2, 8, 0, 0, 0, 5]","[0.1333, 0.5333, 0.0, 0.0, 0.0, 0.3333]",2.535226746040415
"[2, 2, 3, 2, 4, 1]","[0.1429, 0.1429, 0.2143, 0.1429, 0.2857, 0.0714]",0.9533888893036914
"[5, 11, 4, 0, 1, 2]","[0.2174, 0.4783, 0.1739, 0.0, 0.0435, 0.087]",0.0763400669594892
"[0, 15, 4, 0, 1, 2]","[0.0, 0.6818, 0.1818, 0.0, 0.0455, 0.0909]",1.0321853300233472
"[7, 7, 8, 0, 2, 9]","[0.2121, 0.2121, 0.2424, 0.0, 0.0606, 0.2727]",1.2643869300960406
"[4, 11, 3, 3, 4, 0]","[0.16, 0.44, 0.12, 0.12, 0.16, 0.0]",0.4340833022507747
"[2, 3, 0, 1, 2, 1]","[0.2222, 0.3333, 0.0, 0.1111, 0.2222, 0.1111]",2.4771882626253627
"[3, 5, 1, 3, 0, 2]","[0.2143, 0.3571, 0.0714, 0.2143, 0.0, 0.1429]",1.2619586417275548
"[3, 10, 0, 0, 2, 1]","[0.1875, 0.625, 0.0, 0.0, 0.125, 0.0625]",1.1219173139376606
"[9, 16, 4, 0, 1, 1]","[0.2903, 0.5161, 0.129, 0.0, 0.0323, 0.0323]",0.35697115616782427
"[6, 2, 3, 1, 2, 1]","[0.4, 0.1333, 0.2, 0.0667, 0.1333, 0.0667]",0.3021865468478935
"[2, 15, 8, 0, 0, 0]","[0.08, 0.6, 0.32, 0.0, 0.0, 0.0]",0.05230728570303242
"[2, 12, 4, 14, 2, 1]","[0.0571, 0.3429, 0.1143, 0.4, 0.0571, 0.0286]",0.5984961415679715
"[2, 5, 5, 11, 1, 4]","[0.0714, 0.1786, 0.1786, 0.3929, 0.0357, 0.1429]",0.8084171611794859
"[4, 0, 3, 1, 2, 1]","[0.3636, 0.0, 0.2727, 0.0909, 0.1818, 0.0909]",2.169892990047312
"[5, 3, 3, 0, 3, 3]","[0.2941, 0.1765, 0.1765, 0.0, 0.1765, 0.1765]",2.303357930706137
"[0, 7, 0, 4, 0, 0]","[0.0, 0.6364, 0.0, 0.3636, 0.0, 0.0]",0.45192795997596186
"[6, 7, 1, 0, 6, 1]","[0.2857, 0.3333, 0.0476, 0.0, 0.2857, 0.0476]",0.5864236775856798
"[9, 0, 0, 0, 1, 7]","[0.5294, 0.0, 0.0, 0.0, 0.0588, 0.4118]",11.735425634982901
"[5, 2, 0, 1, 1, 0]","[0.5556, 0.2222, 0.0, 0.1111, 0.1111, 0.0]",2.363783401911208
"[1, 4, 2, 0, 0, 1]","[0.125, 0.5, 0.25, 0.0, 0.0, 0.125]",2.8201417972597866
"[8, 3, 0, 4, 1, 3]","[0.4211, 0.1579, 0.0, 0.2105, 0.0526, 0.1579]",1.9999182030177598
"[5, 2, 3, 0, 2, 1]","[0.3846, 0.1538, 0.2308, 0.0, 0.1538, 0.0769]",1.9877811729239845
"[12, 5, 1, 1, 2, 1]","[0.5455, 0.2273, 0.0455, 0.0455, 0.0909, 0.0455]",0.2986363470251486
"[0, 3, 0, 2, 1, 2]","[0.0, 0.375, 0.0, 0.25, 0.125, 0.25]",5.072935651629571
"[12, 1, 10, 1, 2, 1]","[0.4444, 0.037, 0.3704, 0.037, 0.0741, 0.037]",1.2309008307974392
"[2, 0, 2, 5, 0, 2]","[0.1818, 0.0, 0.1818, 0.4545, 0.0, 0.1818]",10.701527776691925
"[0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
"[8, 21, 9, 6, 2, 1]","[0.1702, 0.4468, 0.1915, 0.1277, 0.0426, 0.0213]",0.2746812362314765
"[4, 6, 10, 10, 0, 3]","[0.1212, 0.1818, 0.303, 0.303, 0.0, 0.0909]",1.7456978670790158
"[3, 20, 0, 13, 0, 8]","[0.0682, 0.4545, 0.0, 0.2955, 0.0, 0.1818]",2.896134547735575
"[4, 3, 0, 6, 2, 5]","[0.2, 0.15, 0.0, 0.3, 0.1, 0.25]",0.6860157510530845
"[8, 1, 6, 3, 3, 2]","[0.3478, 0.0435, 0.2609, 0.1304, 0.1304, 0.087]",0.7170615479131887
"[3, 4, 2, 6, 0, 9]","[0.125, 0.1667, 0.0833, 0.25, 0.0, 0.375]",0.29475755756460825
"[15, 9, 3, 4, 2, 3]","[0.4167, 0.25, 0.0833, 0.1111, 0.0556, 0.0833]",0.652230987772496
"[19, 5, 6, 3, 2, 14]","[0.3878, 0.102, 0.1224, 0.0612, 0.0408, 0.2857]",0.8812439186382648
"[6, 3, 1, 1, 3, 10]","[0.25, 0.125, 0.0417, 0.0417, 0.125, 0.4167]",0.17760119056584833
"[4, 0, 6, 22, 0, 5]","[0.1081, 0.0, 0.1622, 0.5946, 0.0, 0.1351]",1.2440278190431675
"[3, 0, 3, 10, 0, 3]","[0.1579, 0.0, 0.1579, 0.5263, 0.0, 0.1579]",2.0668350031747993
"[5, 4, 13, 7, 2, 0]","[0.1613, 0.129, 0.4194, 0.2258, 0.0645, 0.0]",0.6623647050992684
"[3, 4, 7, 13, 1, 5]","[0.0909, 0.1212, 0.2121, 0.3939, 0.0303, 0.1515]",0.4123060533797857
"[3, 8, 0, 2, 4, 1]","[0.1667, 0.4444, 0.0, 0.1111, 0.2222, 0.0556]",0.6688605666952161
"[4, 0, 2, 1, 5, 7]","[0.2105, 0.0, 0.1053, 0.0526, 0.2632, 0.3684]",12.14293916074206
"[3, 2, 2, 7, 2, 8]","[0.125, 0.0833, 0.0833, 0.2917, 0.0833, 0.3333]",0.12433059757518582
"[11, 5, 7, 23, 0, 3]","[0.2245, 0.102, 0.1429, 0.4694, 0.0, 0.0612]",0.9824121700488881
"[4, 8, 0, 26, 5, 5]","[0.0833, 0.1667, 0.0, 0.5417, 0.1042, 0.1042]",2.1386552720125453
"[1, 4, 8, 0, 1, 4]","[0.0556, 0.2222, 0.4444, 0.0, 0.0556, 0.2222]",3.620137406209713
"[0, 2, 4, 2, 12, 4]","[0.0, 0.0833, 0.1667, 0.0833, 0.5, 0.1667]",3.2711359574026377
"[0, 2, 2, 4, 1, 2]","[0.0, 0.1818, 0.1818, 0.3636, 0.0909, 0.1818]",0.6146962208255754
"[1, 1, 8, 8, 2, 1]","[0.0476, 0.0476, 0.381, 0.381, 0.0952, 0.0476]",0.8742423050046758
"[0, 3, 2, 6, 2, 3]","[0.0, 0.1875, 0.125, 0.375, 0.125, 0.1875]",5.228242315517721
"[1, 1, 0, 3, 4, 4]","[0.0769, 0.0769, 0.0, 0.2308, 0.3077, 0.3077]",0.5125600543449297
"[0, 0, 0, 0, 1, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",20.723265713606818
"[1, 1, 5, 6, 2, 4]","[0.0526, 0.0526, 0.2632, 0.3158, 0.1053, 0.2105]",0.6776187487137956
"[5, 1, 4, 3, 3, 3]","[0.2632, 0.0526, 0.2105, 0.1579, 0.1579, 0.1579]",0.6915457507208324
"[0, 6, 6, 2, 1, 0]","[0.0, 0.4, 0.4, 0.1333, 0.0667, 0.0]",1.2480517300412077
"[1, 1, 9, 14, 2, 3]","[0.0333, 0.0333, 0.3, 0.4667, 0.0667, 0.1]",1.6162413080777684
"[2, 0, 6, 7, 4, 2]","[0.0952, 0.0, 0.2857, 0.3333, 0.1905, 0.0952]",8.397534045104871
"[4, 1, 1, 11, 5, 2]","[0.1667, 0.0417, 0.0417, 0.4583, 0.2083, 0.0833]",0.3123731738387864
"[0, 0, 0, 2, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
"[0, 9, 2, 11, 1, 5]","[0.0, 0.3214, 0.0714, 0.3929, 0.0357, 0.1786]",0.6366702754955111
"[0, 0, 0, 24, 3, 6]","[0.0, 0.0, 0.0, 0.7273, 0.0909, 0.1818]",7.685425753288735
"[3, 6, 4, 5, 3, 7]","[0.1071, 0.2143, 0.1429, 0.1786, 0.1071, 0.25]",0.43176393321033363
"[0, 0, 0, 1, 0, 2]","[0.0, 0.0, 0.0, 0.3333, 0.0, 0.6667]",13.545910999807646
"[3, 1, 0, 1, 3, 4]","[0.25, 0.0833, 0.0, 0.0833, 0.25, 0.3333]",1.7361223077698504
"[8, 0, 2, 4, 6, 17]","[0.2162, 0.0, 0.0541, 0.1081, 0.1622, 0.4595]",17.055974281386394
"[10, 6, 5, 31, 1, 10]","[0.1587, 0.0952, 0.0794, 0.4921, 0.0159, 0.1587]",0.2840984541885838
"[5, 5, 8, 2, 2, 9]","[0.1613, 0.1613, 0.2581, 0.0645, 0.0645, 0.2903]",0.35604886293798865
"[3, 5, 4, 16, 0, 4]","[0.0938, 0.1562, 0.125, 0.5, 0.0, 0.125]",0.7257795408005328
"[10, 1, 2, 1, 1, 1]","[0.625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625]",0.9736793793409206
"[1, 0, 0, 3, 2, 0]","[0.1667, 0.0, 0.0, 0.5, 0.3333, 0.0]",13.41073613010906
"[1, 1, 1, 1, 3, 8]","[0.0667, 0.0667, 0.0667, 0.0667, 0.2, 0.5333]",0.7097970411918201
"[15, 1, 3, 12, 2, 3]","[0.4167, 0.0278, 0.0833, 0.3333, 0.0556, 0.0833]",1.2730817698022174
"[1, 1, 3, 3, 2, 5]","[0.0667, 0.0667, 0.2, 0.2, 0.1333, 0.3333]",1.1700544757363156
"[3, 4, 0, 0, 5, 10]","[0.1364, 0.1818, 0.0, 0.0, 0.2273, 0.4545]",1.8660422585673844
"[2, 0, 6, 11, 10, 10]","[0.0513, 0.0, 0.1538, 0.2821, 0.2564, 0.2564]",12.991117901253473
"[5, 28, 0, 0, 0, 0]","[0.1515, 0.8485, 0.0, 0.0, 0.0, 0.0]",0.012983232872856382
"[2, 0, 6, 7, 0, 8]","[0.087, 0.0, 0.2609, 0.3043, 0.0, 0.3478]",5.049738683912329
"[0, 2, 2, 9, 0, 7]","[0.0, 0.1, 0.1, 0.45, 0.0, 0.35]",5.609668221978708
"[12, 8, 18, 10, 3, 10]","[0.1967, 0.1311, 0.2951, 0.1639, 0.0492, 0.1639]",0.737404355515212
"[0, 0, 1, 1, 1, 1]","[0.0, 0.0, 0.25, 0.25, 0.25, 0.25]",15.326687694835517
"[0, 3, 7, 17, 0, 8]","[0.0, 0.0857, 0.2, 0.4857, 0.0, 0.2286]",1.7870070655795958
"[0, 1, 0, 0, 0, 1]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]",0.6931471560640909
"[2, 0, 7, 0, 0, 7]","[0.125, 0.0, 0.4375, 0.0, 0.0, 0.4375]",20.72326567589309
"[3, 6, 6, 0, 1, 0]","[0.1875, 0.375, 0.375, 0.0, 0.0625, 0.0]",0.49825164725861376
"[1, 0, 1, 8, 1, 0]","[0.0909, 0.0, 0.0909, 0.7273, 0.0909, 0.0]",3.426656913343772
"[0, 6, 17, 2, 2, 1]","[0.0, 0.2143, 0.6071, 0.0714, 0.0714, 0.0357]",0.05797492865657317
"[1, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
"[2, 2, 16, 1, 2, 0]","[0.087, 0.087, 0.6957, 0.0435, 0.087, 0.0]",1.2235781394414686
"[2, 1, 2, 6, 1, 4]","[0.125, 0.0625, 0.125, 0.375, 0.0625, 0.25]",1.8636798926630656
"[1, 1, 3, 4, 1, 1]","[0.0909, 0.0909, 0.2727, 0.3636, 0.0909, 0.0909]",0.6635030435246755
"[0, 3, 5, 2, 0, 1]","[0.0, 0.2727, 0.4545, 0.1818, 0.0, 0.0909]",1.2992829176885166
"[6, 7, 0, 23, 7, 9]","[0.1154, 0.1346, 0.0, 0.4423, 0.1346, 0.1731]",1.2504806080393545
"[5, 9, 15, 10, 2, 5]","[0.1087, 0.1957, 0.3261, 0.2174, 0.0435, 0.1087]",0.4632109962349538
"[0, 0, 1, 0, 0, 3]","[0.0, 0.0, 0.25, 0.0, 0.0, 0.75]",10.015059288034385
"[9, 2, 0, 0, 11, 9]","[0.2903, 0.0645, 0.0, 0.0, 0.3548, 0.2903]",3.7894286353461077
"[0, 195, 0, 1, 0, 10]","[0.0, 0.9466, 0.0, 0.0049, 0.0, 0.0485]",0.054878628077363614
"[0, 0, 0, 3, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
"[0, 2, 7, 8, 0, 1]","[0.0, 0.1111, 0.3889, 0.4444, 0.0, 0.0556]",0.64393894548787
"[0, 4, 2, 8, 0, 0]","[0.0, 0.2857, 0.1429, 0.5714, 0.0, 0.0]",0.27281374487677484
"[1, 10, 9, 3, 0, 2]","[0.04, 0.4, 0.36, 0.12, 0.0, 0.08]",0.4541760171353474
"[1, 2, 5, 9, 4, 0]","[0.0476, 0.0952, 0.2381, 0.4286, 0.1905, 0.0]",4.532345170456082
"[3, 1, 11, 12, 5, 2]","[0.0882, 0.0294, 0.3235, 0.3529, 0.1471, 0.0588]",0.8033831540182066
"[0, 3, 15, 9, 1, 2]","[0.0, 0.1, 0.5, 0.3, 0.0333, 0.0667]",0.9153923576538712
"[0, 0, 3, 1, 1, 2]","[0.0, 0.0, 0.4286, 0.1429, 0.1429, 0.2857]",11.52158095729929
"[0, 0, 6, 26, 1, 0]","[0.0, 0.0, 0.1818, 0.7879, 0.0303, 0.0]",20.587482240245386
"[0, 0, 4, 2, 1, 2]","[0.0, 0.0, 0.4444, 0.2222, 0.1111, 0.2222]",4.3944599674853295
"[1, 2, 2, 8, 3, 3]","[0.0526, 0.1053, 0.1053, 0.4211, 0.1579, 0.1579]",1.134579548368389
"[2, 3, 21, 17, 2, 2]","[0.0426, 0.0638, 0.4468, 0.3617, 0.0426, 0.0426]",0.9438097489839877
"[1, 11, 2, 18, 2, 8]","[0.0238, 0.2619, 0.0476, 0.4286, 0.0476, 0.1905]",0.40370771077684103
"[13, 4, 0, 0, 8, 4]","[0.4483, 0.1379, 0.0, 0.0, 0.2759, 0.1379]",2.1157162606032274
"[0, 0, 2, 2, 0, 1]","[0.0, 0.0, 0.4, 0.4, 0.0, 0.2]",12.127464037435107
"[0, 1, 1, 1, 1, 1]","[0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",0.9364261812565624
"[0, 17, 0, 1, 0, 0]","[0.0, 0.9444, 0.0, 0.0556, 0.0, 0.0]",2.0043957794716722
"[4, 10, 7, 5, 6, 5]","[0.1081, 0.2703, 0.1892, 0.1351, 0.1622, 0.1351]",0.2589740237981706
"[8, 8, 35, 12, 1, 8]","[0.1111, 0.1111, 0.4861, 0.1667, 0.0139, 0.1111]",0.34925182839751706
"[1, 1, 2, 3, 1, 4]","[0.0833, 0.0833, 0.1667, 0.25, 0.0833, 0.3333]",1.5805607190070243
"[0, 0, 0, 0, 1, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",20.723265713606818
"[7, 1, 1, 12, 1, 10]","[0.2188, 0.0312, 0.0312, 0.375, 0.0312, 0.3125]",0.19215712759562054
"[0, 1, 1, 2, 1, 4]","[0.0, 0.1111, 0.1111, 0.2222, 0.1111, 0.4444]",1.2825029104519956
"[5, 8, 13, 3, 0, 3]","[0.1562, 0.25, 0.4062, 0.0938, 0.0, 0.0938]",0.33908915788817184
"[3, 14, 10, 10, 3, 2]","[0.0714, 0.3333, 0.2381, 0.2381, 0.0714, 0.0476]",0.315422609716289
"[11, 3, 6, 19, 2, 3]","[0.25, 0.0682, 0.1364, 0.4318, 0.0455, 0.0682]",1.787032672683558
"[4, 3, 19, 9, 0, 2]","[0.1081, 0.0811, 0.5135, 0.2432, 0.0, 0.0541]",0.11690241387990455
"[0, 4, 5, 3, 0, 0]","[0.0, 0.3333, 0.4167, 0.25, 0.0, 0.0]",1.5793907112003736
"[2, 10, 1, 13, 12, 1]","[0.0513, 0.2564, 0.0256, 0.3333, 0.3077, 0.0256]",0.8699937373098459
"[1, 1, 2, 6, 0, 1]","[0.0909, 0.0909, 0.1818, 0.5455, 0.0, 0.0909]",0.33521195644303303
"[5, 1, 10, 5, 5, 1]","[0.1852, 0.037, 0.3704, 0.1852, 0.1852, 0.037]",0.1937125726671211
"[7, 20, 1, 3, 0, 1]","[0.2188, 0.625, 0.0312, 0.0938, 0.0, 0.0312]",0.15238911594201227
"[7, 6, 0, 14, 7, 5]","[0.1795, 0.1538, 0.0, 0.359, 0.1795, 0.1282]",0.17026042945052208
"[3, 4, 9, 2, 0, 1]","[0.1579, 0.2105, 0.4737, 0.1053, 0.0, 0.0526]",1.328469581982272
"[2, 8, 11, 11, 2, 2]","[0.0556, 0.2222, 0.3056, 0.3056, 0.0556, 0.0556]",0.5441598938311044
"[15, 3, 8, 8, 4, 5]","[0.3488, 0.0698, 0.186, 0.186, 0.093, 0.1163]",0.21210649322090488
"[5, 10, 4, 2, 1, 2]","[0.2083, 0.4167, 0.1667, 0.0833, 0.0417, 0.0833]",0.2938054556850993
"[0, 8, 3, 3, 2, 10]","[0.0, 0.3077, 0.1154, 0.1154, 0.0769, 0.3846]",3.1328364864826823
"[1, 6, 1, 14, 6, 7]","[0.0286, 0.1714, 0.0286, 0.4, 0.1714, 0.2]",0.4611187378634622
"[1, 3, 1, 0, 0, 0]","[0.2, 0.6, 0.2, 0.0, 0.0, 0.0]",0.23014563742107175
"[0, 11, 4, 4, 1, 0]","[0.0, 0.55, 0.2, 0.2, 0.05, 0.0]",1.1870822951431899
"[0, 1, 3, 5, 7, 10]","[0.0, 0.0385, 0.1154, 0.1923, 0.2692, 0.3846]",0.3698734777971651
"[4, 8, 5, 0, 10, 1]","[0.1429, 0.2857, 0.1786, 0.0, 0.3571, 0.0357]",0.8816809529953361
"[26, 25, 8, 1, 5, 1]","[0.3939, 0.3788, 0.1212, 0.0152, 0.0758, 0.0152]",0.2060252722571759
"[2, 3, 4, 3, 0, 1]","[0.1538, 0.2308, 0.3077, 0.2308, 0.0, 0.0769]",0.1300248339117417
"[11, 15, 2, 1, 3, 0]","[0.3438, 0.4688, 0.0625, 0.0312, 0.0938, 0.0]",0.29344841671824795
"[0, 6, 3, 4, 0, 0]","[0.0, 0.4615, 0.2308, 0.3077, 0.0, 0.0]",0.08437287942940964
"[2, 0, 0, 0, 0, 2]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]",20.03011853820576
"[1, 0, 2, 5, 3, 9]","[0.05, 0.0, 0.1, 0.25, 0.15, 0.45]",5.182445658207694
"[0, 11, 1, 2, 2, 0]","[0.0, 0.6875, 0.0625, 0.125, 0.125, 0.0]",0.286340814814418
"[9, 2, 7, 11, 3, 0]","[0.2812, 0.0625, 0.2188, 0.3438, 0.0938, 0.0]",1.2230669799555827
"[6, 3, 7, 9, 1, 6]","[0.1875, 0.0938, 0.2188, 0.2812, 0.0312, 0.1875]",0.682526499656588
"[4, 2, 1, 16, 8, 6]","[0.1081, 0.0541, 0.027, 0.4324, 0.2162, 0.1622]",0.6705171684107557
"[8, 2, 2, 5, 3, 6]","[0.3077, 0.0769, 0.0769, 0.1923, 0.1154, 0.2308]",0.9405688562179892
"[4, 0, 4, 9, 7, 2]","[0.1538, 0.0, 0.1538, 0.3462, 0.2692, 0.0769]",2.879867744586881
"[1, 5, 5, 12, 3, 8]","[0.0294, 0.1471, 0.1471, 0.3529, 0.0882, 0.2353]",0.04166810091842936
"[5, 5, 2, 8, 2, 4]","[0.1923, 0.1923, 0.0769, 0.3077, 0.0769, 0.1538]",0.1014057197779613
"[4, 1, 6, 2, 13, 15]","[0.0976, 0.0244, 0.1463, 0.0488, 0.3171, 0.3659]",0.4471799312193109
"[16, 3, 1, 3, 7, 6]","[0.4444, 0.0833, 0.0278, 0.0833, 0.1944, 0.1667]",0.4446504476320892
"[1, 18, 3, 10, 1, 8]","[0.0244, 0.439, 0.0732, 0.2439, 0.0244, 0.1951]",0.585816320424397
"[3, 2, 5, 11, 1, 6]","[0.1071, 0.0714, 0.1786, 0.3929, 0.0357, 0.2143]",1.323836566654188
"[5, 6, 0, 20, 2, 14]","[0.1064, 0.1277, 0.0, 0.4255, 0.0426, 0.2979]",1.1155247082519544
"[3, 7, 0, 2, 0, 18]","[0.1, 0.2333, 0.0, 0.0667, 0.0, 0.6]",2.673252870059222
"[3, 0, 0, 10, 1, 4]","[0.1667, 0.0, 0.0, 0.5556, 0.0556, 0.2222]",1.9834574905580422
"[13, 1, 13, 12, 7, 9]","[0.2364, 0.0182, 0.2364, 0.2182, 0.1273, 0.1636]",2.9071627824269406
"[5, 11, 8, 6, 4, 5]","[0.1282, 0.2821, 0.2051, 0.1538, 0.1026, 0.1282]",0.41059499951857603
"[2, 3, 1, 3, 10, 4]","[0.087, 0.1304, 0.0435, 0.1304, 0.4348, 0.1739]",0.39754039040874284
"[12, 0, 4, 1, 0, 2]","[0.6316, 0.0, 0.2105, 0.0526, 0.0, 0.1053]",2.2566990004160727
"[2, 8, 2, 31, 8, 13]","[0.0312, 0.125, 0.0312, 0.4844, 0.125, 0.2031]",1.0221989248383516
"[1, 1, 0, 1, 0, 0]","[0.3333, 0.3333, 0.0, 0.3333, 0.0, 0.0]",1.0986122419257418
"[0, 0, 0, 0, 4, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",20.160930592411308
"[0, 2, 1, 0, 0, 0]","[0.0, 0.6667, 0.3333, 0.0, 0.0, 0.0]",0.4054150872065689
"[2, 3, 9, 19, 1, 3]","[0.0541, 0.0811, 0.2432, 0.5135, 0.027, 0.0811]",0.4963723889584053
"[10, 6, 14, 34, 1, 13]","[0.1282, 0.0769, 0.1795, 0.4359, 0.0128, 0.1667]",0.6534685731758456
"[0, 0, 0, 27, 0, 8]","[0.0, 0.0, 0.0, 0.7714, 0.0, 0.2286]",14.770845369318932
"[3, 5, 3, 12, 4, 19]","[0.0652, 0.1087, 0.0652, 0.2609, 0.087, 0.413]",1.6286498616996898
"[7, 2, 1, 10, 7, 7]","[0.2059, 0.0588, 0.0294, 0.2941, 0.2059, 0.2059]",0.7112045943260258
"[6, 6, 15, 26, 10, 12]","[0.08, 0.08, 0.2, 0.3467, 0.1333, 0.16]",0.43531477051898876
"[0, 0, 2, 3, 2, 3]","[0.0, 0.0, 0.2, 0.3, 0.2, 0.3]",10.015059250499878
"[4, 4, 5, 10, 2, 6]","[0.129, 0.129, 0.1613, 0.3226, 0.0645, 0.1935]",0.3774029714903474
"[2, 2, 3, 15, 1, 7]","[0.0667, 0.0667, 0.1, 0.5, 0.0333, 0.2333]",0.3771016444160593
"[0, 11, 5, 3, 2, 6]","[0.0, 0.4074, 0.1852, 0.1111, 0.0741, 0.2222]",1.8801894104646983
"[3, 6, 1, 8, 5, 12]","[0.0857, 0.1714, 0.0286, 0.2286, 0.1429, 0.3429]",0.1775714732444172
"[3, 0, 2, 5, 1, 1]","[0.25, 0.0, 0.1667, 0.4167, 0.0833, 0.0833]",0.8753886600323819
"[2, 5, 9, 12, 1, 7]","[0.0556, 0.1389, 0.25, 0.3333, 0.0278, 0.1944]",1.680105645912737
"[4, 1, 2, 15, 2, 9]","[0.1212, 0.0303, 0.0606, 0.4545, 0.0606, 0.2727]",0.9958191033866922
"[1, 4, 1, 10, 1, 7]","[0.0417, 0.1667, 0.0417, 0.4167, 0.0417, 0.2917]",0.33294883732549707
"[0, 4, 0, 5, 1, 3]","[0.0, 0.3077, 0.0, 0.3846, 0.0769, 0.2308]",0.36832241308060526
"[0, 0, 2, 4, 2, 5]","[0.0, 0.0, 0.1538, 0.3077, 0.1538, 0.3846]",5.852694167089767
"[1, 1, 3, 9, 0, 5]","[0.0526, 0.0526, 0.1579, 0.4737, 0.0, 0.2632]",0.24276505605625479
"[7, 4, 1, 5, 1, 7]","[0.28, 0.16, 0.04, 0.2, 0.04, 0.28]",0.4764152315564649
"[2, 0, 1, 9, 2, 6]","[0.1, 0.0, 0.05, 0.45, 0.1, 0.3]",9.492568157779205
"[4, 3, 5, 6, 3, 12]","[0.1212, 0.0909, 0.1515, 0.1818, 0.0909, 0.3636]",0.5586707162450341
"[9, 14, 6, 1, 2, 5]","[0.2432, 0.3784, 0.1622, 0.027, 0.0541, 0.1351]",0.20990955022991403
"[4, 8, 1, 7, 1, 8]","[0.1379, 0.2759, 0.0345, 0.2414, 0.0345, 0.2759]",0.4392407142031539
"[6, 11, 3, 10, 4, 11]","[0.1333, 0.2444, 0.0667, 0.2222, 0.0889, 0.2444]",0.7072940402578289
"[3, 2, 1, 5, 2, 4]","[0.1765, 0.1176, 0.0588, 0.2941, 0.1176, 0.2353]",1.2762496133163874
"[5, 3, 2, 22, 9, 7]","[0.1042, 0.0625, 0.0417, 0.4583, 0.1875, 0.1458]",0.11245718094744653
"[0, 2, 0, 10, 7, 9]","[0.0, 0.0714, 0.0, 0.3571, 0.25, 0.3214]",2.8101535751136804
"[1, 3, 0, 12, 1, 7]","[0.0417, 0.125, 0.0, 0.5, 0.0417, 0.2917]",0.6269903249728337
"[9, 3, 0, 5, 5, 8]","[0.3, 0.1, 0.0, 0.1667, 0.1667, 0.2667]",2.7834459142436088
"[12, 10, 0, 0, 1, 8]","[0.3871, 0.3226, 0.0, 0.0, 0.0323, 0.2581]",0.39447973521037577
"[5, 5, 0, 4, 7, 4]","[0.2, 0.2, 0.0, 0.16, 0.28, 0.16]",0.47217072545087674
"[4, 9, 5, 16, 6, 5]","[0.0889, 0.2, 0.1111, 0.3556, 0.1333, 0.1111]",1.1531550083368092
"[6, 6, 7, 2, 12, 5]","[0.1579, 0.1579, 0.1842, 0.0526, 0.3158, 0.1316]",0.28763670181866086
"[0, 2, 5, 7, 1, 8]","[0.0, 0.087, 0.2174, 0.3043, 0.0435, 0.3478]",1.1354171625036669
"[3, 5, 9, 9, 1, 10]","[0.0811, 0.1351, 0.2432, 0.2432, 0.027, 0.2703]",0.4990379964107304
"[0, 7, 11, 2, 3, 5]","[0.0, 0.25, 0.3929, 0.0714, 0.1071, 0.1786]",1.4228350241631422
"[6, 3, 7, 11, 2, 8]","[0.1622, 0.0811, 0.1892, 0.2973, 0.0541, 0.2162]",0.5355948986150227
"[0, 6, 2, 49, 9, 5]","[0.0, 0.0845, 0.0282, 0.6901, 0.1268, 0.0704]",3.424008968300415
"[0, 8, 6, 14, 3, 6]","[0.0, 0.2162, 0.1622, 0.3784, 0.0811, 0.1622]",1.1709352007403055
"[4, 3, 5, 0, 0, 0]","[0.3333, 0.25, 0.4167, 0.0, 0.0, 0.0]",3.5024890172071093
"[5, 6, 7, 11, 3, 5]","[0.1351, 0.1622, 0.1892, 0.2973, 0.0811, 0.1351]",0.8041141743279245
"[0, 8, 13, 25, 3, 9]","[0.0, 0.1379, 0.2241, 0.431, 0.0517, 0.1552]",0.10395238437029629
"[3, 2, 3, 20, 1, 0]","[0.1034, 0.069, 0.1034, 0.6897, 0.0345, 0.0]",0.6949645132002683
"[2, 4, 9, 9, 3, 1]","[0.0714, 0.1429, 0.3214, 0.3214, 0.1071, 0.0357]",0.9984978279960995
"[2, 37, 21, 14, 1, 4]","[0.0253, 0.4684, 0.2658, 0.1772, 0.0127, 0.0506]",0.09958616700521557
"[1, 5, 2, 14, 3, 1]","[0.0385, 0.1923, 0.0769, 0.5385, 0.1154, 0.0385]",0.23861124973864037
"[2, 7, 8, 9, 1, 3]","[0.0667, 0.2333, 0.2667, 0.3, 0.0333, 0.1]",0.5956207351923578
