id,artist,song_name,lines,Emotion
378,Loote,Exes,"['Verse 1', 'You keep calling us tragic, maybe I'm fucking past it', 'You did terrible things so, I locked you outta heaven', 'You wonder why my heart is, frozen over', 'I don't got no time to be heartbroken', 'Pre-Chorus', 'Like mmh, I don't trust 'em', 'Once it's over, once it's finished', 'Got me some exes, make the most now, at my shows now', 'Cut 'em all off like', 'Chorus', 'Don't tell me you wanna be friends', 'We'll never be friends, never be friends', 'You can bury me with my exes', 'With my exes, with my exes, yeah', 'Don't tell me you wanna be friends', 'We'll never be friends, never be friends', 'You can bury me with my exes', 'With my exes, with my exes, yeah yeah', 'Post-Chorus', 'Oh, yeah, bury me, you can bury me', 'Mmh, bury me, you can bury me', 'Verse 2', 'Leave your heart on the kitchen table when you walk in', ''Cause I cut mine off my sleeve and throw it back in the closet', 'So how will you remember me when we crash and burn in the street', 'And will it make a difference if I told you from the start', 'Pre-Chorus', 'I don't trust 'em', 'Once it's over, once it's finished', 'Got me some exes, make the most now, at my shows now', 'Cut 'em all off like', 'Chorus', 'Don't tell me you wanna be friends', 'We'll never be friends, never be friends', 'You can bury me with my exes', 'With my exes, with my exes, yeah', 'Don't tell me you wanna be friends', 'We'll never be friends, never be friends', 'You can bury me with my exes', 'With my exes, with my exes, yeah yeah', 'Post-Chorus', 'Oh, yeah, bury me, you can bury me', 'Mmh, bury me, you can bury me']",스트레스&짜증
111,(여자)아이들,POP/STARS,"['You know who it is', 'Coming 'round again', 'You want a dose of this', 'Right now It's K/DA uh', 'I'm a goddess with a blade', '소리쳐봐 내 이름 잊지 못하게', 'Loud loud loud loud', 'I could take it to the top', '절대 멈추지 못해', '내가 끝내주는', 'Bad gal gal gal', 'And when I start to talk like that', 'like that', 'Oh you won't know how to react', 'I'm a picture perfect face', 'With that wild in my veins', 'You can hear it in my', 'Growl growl growl growl', 'So keep your eyes on me now', '무엇을 보든 좋아할 거야', '닿을 수 없는 level', '나와 대결 원한 널 확신해', 'We gotta it all in our hands now', 'So can you handle', 'what we're all about', 'We're so tough', 'Not scared to show you up', 'Can you feel the rush now', 'Ain't nobody bringing us', 'down down down', 'down down down', 'They could try but we're gonna', 'wear the crown', 'You could go another round', 'round round round', 'round round round', 'Wish you luck but you're not', 'bringing us down', 'We go hard', 'Till we get it get it', 'We go hard', 'We so in it in it', 'We POP/STARS', 'Only winning winning now', 'Ain't nobody bringing us', 'down down down down', 'Hey You ready for this Lessgo', 'See 언제든지 내 모습 Magic', '단 한 번에 내가 잡어', '절대 기죽지 않지 uh', 'Pow pow 네가 뭘 알아', '견딜 수 없어 원해도', '원하는 게 얼굴에 보여', 'I'm trouble and you're wanting it', 'I'm so cold', 'When I move that way', 'You gonna be so blown', 'I'm the realest in the game uh', 'Say I'm on fire with a blade', 'You're about to hear my name', 'Ringing in your head like ohhh', 'So keep your eyes on me now', '무엇을 보든 좋아할 거야', 'We're so tough', 'Not scared to show you up', 'Can you feel the rush now', 'Ain't nobody bringing us', 'down down down', 'down down down', 'They could try but we're gonna', 'wear the crown', 'You could go another round', 'round round round', 'round round round', 'Wish you luck but you're not', 'bringing us down', 'We go hard', 'Till we get it get it', 'We go hard', 'We so in it in it', 'We POP/STARS', 'Only winning winning now', 'Ain't nobody bringing us', 'down down down down', 'Ooh mm Oh 난 멈추지 않아', 'Oh oh we go hard', 'Oh oh we POP/STARS stars', 'Ain't nobody bringing us', 'Ain't nobody bringing us', 'down down down', 'down down down', 'They could try but we're gonna', 'wear the crown', 'You could go another round', 'round round round', 'round round round', 'Wish you luck but you're not', 'bringing us down', 'We go hard', 'Till we get it get it', 'We go hard', 'We so in it in it', 'We POP/STARS', 'Only winning winning now', 'Ain't nobody bringing us', 'down down down down']",스트레스&짜증
446,The Smashing Pumpkins,The End Is The Beginning Is The End,"['The sewers belch me up', 'The heavens spit me out', 'From ethers tragic I am born again', 'And now I'm with you now', 'Inside your world of wow', 'To move in desires made of deadly pretends', 'Till the end times begin', 'Is it bright where you are', 'Have the people changed', 'Does it make you happy you're so strange', 'And in your darkest hour, I hold secret's flame', 'You can watch the world devour in it's pain', 'Strange', 'Climb my ribcage to', 'The replays run for you', 'Unhook my lights to peek behind the flesh', 'For I am crystal chrome', 'I am shatter dome', 'I am gremlin king of angels avenged', 'To destroy the end', 'Is it bright where you are', 'Have the people changed', 'Does it make you happy you're so strange', 'And in your darkest hour, I hold secret's flame', 'You can watch the world devour in it's pain', 'The zeppelins rain upon us', 'The guns of love disastrous', 'A shadow lies amongst you', 'To defy the future cast', 'Is it bright where you are', 'Have the people changed', 'Does it make you happy you're so strange', 'And in your darkest hour, I hold secret's flame', 'You can watch the world devour in it's pain', 'Strange', 'Strange']",스트레스&짜증
476,STAYC(스테이씨),RUN2U,"['RUN', 'Told you not 또 괜한 기대', '겉으론 걱정해 난 안 바뀌네', '또 가끔 말을 막 해 너무 딱해', '헛소리들 나는 안 들리네 no oh yeah', 'Told you 난 so always b day', '겉으론 내 편인데 못해 이해', '그 참견들은 가짜 나는 바빠', '어떻게 해도 나는 안 들리네', 'no no oh', '타 버리고 파', '너의 사랑은 so sunny yeah', '사라져도 사라져도', '다 버리고 파 너만 있다면', 'no worry yeah', '알잖아 It should be you', 'So I’LL RUN TO YOU', 'So I’LL RUN TO YOU', '선을 넘는 거래도 over and over', '다쳐도 괜찮아 I’LL RUN TO YOU', 'So I’LL RUN TO YOU', 'A little bit little bit Young', 'A little bit little bit Young', 'A little bit little bit', '알지 나의 Style', '네가 어떤 너래도 over and over', '다쳐도 괜찮아 I’LL RUN TO YOU', 'JJ', '물불 안 가리는 type', 'I never 절대로 도도', '망가질 수 없는 사이', '알잖아 I’m not a poser', '혹시라도 잘못돼도', '절대 너를 탓하지 않아', '그게 어디라도 wanna be there', '타 버리고 파', '너의 사랑은 so sunny yeah', '사라져도 사라져도', '다 버리고 파 너만 있다면', 'no worry yeah', '알잖아 It should be you', 'So I’LL RUN TO YOU', 'So I’LL RUN TO YOU', '선을 넘는 거래도 over and over', '다쳐도 괜찮아 I’LL RUN TO YOU', 'So I’LL RUN TO YOU', 'A little bit little bit Young', 'A little bit little bit Young', 'A little bit little bit', '알지 나의 Style', '네가 어떤 너래도 over and over', '다쳐도 괜찮아 I’LL RUN TO YOU', 'No no that’s ok that’s ok', '누가 뭐래도', 'No 괜찮아 아플 거래도', '상관없어 멋대로 생각해도 돼', '막지 못해 널 사랑하기 때문에', 'So I’LL RUN TO YOU', 'So I’LL RUN TO YOU', '선을 넘는 거래도 over and over', '다쳐도 괜찮아 I’LL RUN TO YOU', 'So I’LL RUN TO YOU', 'A little bit little bit Young', 'A little bit little bit Young', 'A little bit little bit', '알지 나의 Style', '네가 어떤 너래도 over and over', '다쳐도 괜찮아 I’LL RUN TO YOU']",스트레스&짜증
419,량현량하,학교를 안갔어!,"['학학학교를 안갔어', '학학학교를 안갔어', '학학학교를 안갔어', '학학학교를 안갔어', '어쩌면 좋겠어 학교를 안갔어', '아니아니야 안간게 아니야', '실수로 못갔어 정말이야', '믿어줘 제발좀 들어줘', '일부러 그런게 아니야', '내 얘길 들어봐줘', '학교를 가는 길에 시계를', '들여다보니', '이게 웬일이니 시간이', '남는게 아니겠니', '그래서 딱 한판만 정말 딱', '한판만 하고 가려고', '오락실로 들어가게 됐어 그만', '그런데 오늘따라 왠일인지', '내게 뭐가 씌였는지 한판을', '깨고 두판을 깨도', '왜 죽지를 않는건지 결국', '난 모든 기록을 깨고', '내 이름을 새기고 멋있게', '걸어 나오는데', '아 버스를 놓쳤어', '학학학교를 안갔어', '학학학교를 안갔어', '학학학교를 안갔어', '학학학교를 안갔어', '떠나는 스쿨버스 야속한', '스쿨버스', '돌아와줘 플리스', '날 구해줘 SOS', '소리쳐도 버스는', '멀어졌기에 나는', '할수 없이 달려가서 지하철을', '탔거든 그런데 이게 웬일', '믿을수 없는일 작년에 전학간', '내가 사랑하던 지윤일', '만난거야 갑자기 하늘의', '축복이 내 가슴은', '콩당 콩당 콩당', '내눈에 눈물이 어떻게', '살았는지 어디에 사는지', '끝없이 얘기는 오가고', '웃음꽃을 피웠지', '그리고 나서 용기를 내서', '연락처를 물어봤지', '그러자 그녀가 말했지', '그런데 너 내릴때 지나지', '않았니', '학학학교를 안갔어', '학학학교를 안갔어', '학학학교를 안갔어', '학학학교를 안갔어', '결국 오후가 돼서야 학교에', '도착한거야 교문앞에선', '내 마음은 엄마야 화난', '선생님 얼굴 무서운 엄마의', '얼굴 회초리 내 종아리', '그냥 도망갈까 멀리 멀리', '그래도 용기를 내서', '교실문을 열었는데', '와', '혼나긴 커녕 매맞긴 커녕', '박수를 받았어']",스트레스&짜증
329,LE SSERAFIM (르세라핌),FEARLESS,"['Bam ba ba ba ba bam ba ba ba ba bam', 'Ba ba ba ba bam', 'Bam ba ba ba ba bam ba ba ba ba bam', 'Ba ba ba ba bam', '제일 높은 곳에 난 닿길 원해 느꼈어 내 answer', '내 혈관 속에 날뛰는 new wave 내 거대한 passion', '관심 없어 과거에 모두가 알고 있는 그 트러블에 huh', 'I'm fearless a new b**ch new crazy 올라가 next one', '밟아줘 highway highway', '멋진 결말에 닿게', '내 흉짐도 나의 일부라면', '겁이 난 없지 없지', 'What you lookin’ at', 'What you what you lookin’ at', 'What you lookin’ at', 'What you what you lookin’ at', 'What you lookin’ at', 'What you what you lookin’ at', 'Mmmm I’m fearless huh', 'You should get away', 'Get a get a get away', '다치지 않게 다치 다치지 않게', 'You should get away', 'Get a get a get away', 'Mmmm I’m fearless huh', 'Bam ba ba ba ba bam ba ba ba ba bam', 'Ba ba ba ba bam', 'Bam ba ba ba ba bam ba ba ba ba bam', 'Ba ba ba ba bam', '욕심을 숨기라는 네 말들은 이상해', '겸손한 연기 같은 건 더 이상 안 해', '가져와 forever win 내게 ay', '가슴팍에 숫자 1 내게 ay', '내 밑으로 조아린 세계 ay', 'Take the world break it down break you down down', '밟아줘 highway highway', '멋진 결말에 닿게', '내 흉짐도 나의 일부라면', '겁이 난 없지 없지', 'What you lookin’ at', 'What you what you lookin’ at', 'What you lookin’ at', 'What you what you lookin’ at', 'What you lookin’ at', 'What you what you lookin’ at', 'Mmmm I’m fearless huh', 'You should get away', 'Get a get a get away', '다치지 않게 다치 다치지 않게', 'You should get away', 'Get a get a get away', 'Mmmm I’m fearless huh', 'Bam ba ba ba ba bam ba ba ba ba bam', 'Ba ba ba ba bam', 'Bam ba ba ba ba bam ba ba ba ba', 'Mmmm I’m fearless huh', '더는 없어 패배', '준비된 내 payback', 'Bring it 당장 내게', 'Mmmm I’m fearless huh', 'What you lookin’ at', 'What you what you lookin’ at', 'What you lookin’ at', 'What you what you lookin’ at', 'What you lookin’ at', 'What you what you lookin’ at', 'Mmmm I’m fearless huh', 'You should get away', 'Get a get a get away', '다치지 않게 다치 다치지 않게', 'You should get away', 'Get a get a get away', 'Mmmm I’m fearless huh']",스트레스&짜증
495,새소년,자유,"['이제 나 무얼 노래 하려나', '너무 많은 후렴', '밖은 다 지난 계절의 외투', '다들 몸을 떤다', '나는 알아 내가 찾은 별로 가자', 'finally i found', '달을 썰어 이 밤을 먹어치우자', 'it’s gonna be fine', '자유로운 날', '밖은 다 지나 목요일 오후', '나 옷을 벗는다', '이제야 나를 불러본 하루', '이내 무너진다', '나는 알아 내가 찾은 별로 가자', 'finally i found', '달을 썰어 이 밤을 먹어치우자', 'it’s gonna be fine', '자유로운 날']",스트레스&짜증
322,DAY6 (데이식스),WARNING!,"['WARNING', 'You gotta stop', 'You gotta stop', 'You gotta stop now', 'You gotta stop', 'You gotta stop', 'You gotta stop now', 'WARNING', '위험해', '눈빛부터 벌써', '아찔해 보이잖아', '위험해', '손짓부터가 벌써', '남다르잖아', '모두들 말리지만 안돼', '그게 안돼', '멈춰서기엔 늦었어', '가지 말라지만 안돼', '이미 안돼', '몸이 내 말을 안 들어', '나도 모르게 너에게 푹 빠질 대로', '빠져버렸소', '이 선을 넘지 마시오란', '말이 앞에 뻔히', '써있대도 못 참겠어', '절대 넘지 말라고', '그 누가 뭐라 하든', '이미 밟아 버린걸요', '이 결말이 뻔하겠지만', '널 감당 못하겠지만', 'But gotta go go go go go go go', 'Gotta go over the line', 'Tonight', '그렇게나 하지 마라 하면', '또 더 하고 싶더라', '사람들이 하지 마라고', '말할 땐 이유가 다 있더라', '전부 다 말리지만 안돼', '그게 안돼', '물러서기엔 늦었어', '다칠 거라지만 안돼', '이미 안돼', '몸이 내 말을 안 들어', '이 선을 넘지 마시오란', '말이 앞에 뻔히', '써있대도 못 참겠어', '절대 넘지 말라고', '그 누가 뭐라 하든', '이미 밟아 버린걸요', '이 결말이 뻔하겠지만', '널 감당 못하겠지만', 'But gotta go go go go go go go', 'Gotta go over the line', 'Tonight tonight', 'WARNING', '나도 모르게 너에게 푹 빠질 대로', '빠져버렸소', '이 선을 넘지 마시오란', '말이 앞에 뻔히', '써있대도 못 참겠어', '절대 넘지 말라고', '그 누가 뭐라 하든', '이미 밟아 버린걸요', '이 결말이 뻔하겠지만', '널 감당 못하겠지만', 'But gotta go go go go go go go', 'Gotta go over the line', 'Tonight tonight', 'You gotta stop', 'You gotta stop', 'You gotta stop now', 'You gotta stop', 'You gotta stop', 'You gotta stop now', 'You gotta stop', 'You gotta stop', 'You gotta stop now', 'You gotta stop', 'You gotta stop', 'You gotta stop now']",스트레스&짜증
96,보이비,"호랑나비 (Feat. Gill, 리듬파워, 김흥국)","['오늘 밤은 특별했으면 해 브라더', '술 들어가니까 기분이 들떠 더', '전화 걸어 길 형 Yeah ma 빅 브라더', '오케이 때리시고 바로 클럽으로 Go', '리듬파워 취한 티 내다', '몸개그 할 거면 집에 돌아가', '딱 내 눈에 보인 그녀는 168 48의', 'Ma style 바로 쫓아가', '내 입 모양은 OMG', '최자 형은 설리 내 옆에는 오늘 너겠지', '난 호랑나비 꽃을 못 지나쳐', '예쁜 귀 좀 잠시 내게 빌려줘', '1차는 클럽에서 막 들이대', '2차는 All pass하고 들이대', '싫지 않은 눈빛으로 술이 된', '당신의 눈동자에 건배', '3차로 갈 수 있다면 더 들이대', '내 막차는 첫차 올 때 나가리 돼', '절대 식지 않아 고삐 풀린 망아지', '난 밤새 막 달리며 춤을 춰', '호랑나비 한 마리가', '호랑나비 한 마리가', '간만에 놀러 Yeah', '지금 난 쇼미 댄스 클럽에', '위치하고 있지 느낌 있게 직진하는', '내 걸음걸이 흥국이 형의 엣지 Whoo', '8년 차 짬에서 나오는 내 Vibe', '노리지 선배답게 후배 위에', '용현동 미친개 놀 때는 Doggy Style', '이제는 올라갈게 정상 위에', '인천 언니 중에 네가 내 눈에 딱', '들어왔고 내 걸로 만드는 말발', 'Hey 됐고 일단 네 번호 불러', 'Yeah 그럼 이따 전화할게 Tonight', '1차는 클럽에서 막 들이대', '2차는 All pass하고 들이대', '싫지 않은 눈빛으로 술이 된', '당신의 눈동자에 건배', '3차로 갈 수 있다면 더 들이대', '내 막차는 첫차 올 때 나가리 돼', '절대 식지 않아 고삐 풀린 망아지', '난 밤새 막 달리며 춤을 춰', '호랑나비 한 마리가', '호랑나비 한 마리가', 'It’s ur Boi B 쇼미더머니 만수르', '예쁜 아가씨들 손 내밀어서 악수', '저번 달과 다른 반응에 좀 놀랐어', 'TV 나오라던 엄마 말이 맞았어', 'Pay day ma 밤을 새워 Boom boom pow', '구월동과 홍대를 지나 뱅뱅사거리까지', '나의 목소리를 박아', 'I’m back 물론 With my team 리듬파워', '호랑나비 한 마리가', '호랑나비 한 마리가', '호랑나비 한 마리가', '호랑나비 한 마리가']",스트레스&짜증
127,pH-1,BREAK THE GLASS,"['You’d never die for me', '말로는 뭔 말을 못해', 'Tell me otherwise', 'If it wasn’t true', 'Took all the power from me', '껍데기만 남겨둔 채로', 'Don’t even lie', 'Cuz that’s what you do', '너는 했어 내게 배신', 'Fell in love with your best friend', '돈이 나보다 좋댔지', '돈 땜에 널 떠나 보냈지', 'You said you love it', 'when he pays you', 'Wrap yourself around things', 'that are brand new', '어느새 변했지', 'Things really done', 'changed for the better', 'No worse', '너 혼자만 빛나는 걸', '술은 잘 못해도 한잔', '해야겠어 당장', '와인 잔이 넘치게', '생각들을 담아', 'Pour it up til I break the glass', 'Pour it up til I break the glass', '네가 없이 얼마나', '잘사나 봐봐', 'I'm a live my best life', 'Without no drama', 'Pour it up til I break the glass', 'Pour it up til I break the glass', 'You’d never die for me', '말로는 뭔 말을 못해', 'Tell me otherwise', 'If it wasn’t true', 'Took all the power from me', '껍데기만 남겨둔 채로', 'Don’t even lie', 'Cuz that’s what you do', 'I’m sipping on some white wine', 'Hoping to say bye bye', 'This time for good', 'I’m sipping on some white wine', 'Hoping to say bye bye', 'This time for good', 'Girl why you keep on leading me', 'On like a dog on a leash', 'All I ever wanted was some peace', '이젠 너의 맘을 후벼 파고 싶어 원 없이', '그제서야 내 기분을 알겠지', '너는 바보니까', '멍청해', 'You have no idea', '다시 태어나지 않는 이상', '나는 불합격', '네가 미워 정말 싫어', '근데 이런 말 네 앞에 대고', '못하는 내가 더 질려', '술은 잘 못해도 한잔', '해야겠어 당장', '와인 잔이 넘치게', '생각들을 담아', 'Pour it up til I break the glass', 'Pour it up til I break the glass', '네가 없이 얼마나', '잘사나 봐봐', 'I'm a live my best life', 'Without no drama', 'Pour it up til I break the glass', 'Pour it up til I break the glass', 'You’d never die for me', '말로는 뭔 말을 못해', 'Tell me otherwise', 'If it wasn’t true', 'Took all the power from me', '껍데기만 남겨둔 채로', 'Don’t even lie', 'Cuz that’s what you do', 'I’m sipping on some white wine', 'Hoping to say bye bye', 'This time for good', 'I’m sipping on some white wine', 'Hoping to say bye bye', 'This time for good']",스트레스&짜증
175,Cordae,Bad Idea (feat. Chance the Rapper),"['Ooh', 'Ooh', 'Yeah uh I'm Bongo By The Way', 'I know myself far too well', 'to be a stranger to pain', 'Despite it all we remainin' the same', 'I'm just changin' the game', 'Heart pure never tainted with fame', 'Straight ahead I'ma stay in my lane', 'Never switchin' courses', 'life's amazin' shit is gorgeous', 'Lookin' at the bigger picture', 'portrait and I smile wide', 'Performed the song', 'and the crowd cried', 'How can I lie I'm tearin' up', 'as I'm startin' to stare in y'all eyes', 'I know the shit you', 'goin' through the last month', 'You stressin' as you hittin'', 'on that glass blunt', 'A nigga prayin'', 'they'll get lucky like Daft Punk', 'You can't even stomach the pain', 'now that's a bad lunch', 'Uh ramen noodles on the regular', 'Add some seasoning and', 'some hot sauce for a better touch', 'Peanut butter', 'jelly and syrup sandwich', 'etcetera', 'And we just flyin' in the nebula', 'And it might not be such a bad idea', 'if I never went home again', 'See it might not be such a bad idea', 'if I never went home again', 'So don't you cry', 'little baby little baby', 'Don't you cry', 'don't you cry', 'don't you cry', 'It'll be alright', 'So don't you cry little baby', 'Don't you cry', 'don't you cry', 'don't you cry', 'It's gon' it'll be alright', 'I done been around', 'the world four times', 'lookin' for parkin'', 'Finally found a condo', 'that shit still feel like apartment', 'Out South', 'my foul mouth started', 'soundin' like Cartman', 'Roundabout like cartwheels', 'hopped inside of a U Haul', 'Confused where all my art went', 'monsters in a quiet place', 'Some of these decisions is', 'like Sharpie on a dry erase', 'I know they thought I wouldn't', 'but I'm fireplace', 'I had my cake and ate it too', 'that shit is an acquired taste', 'I promised I would buy a place', 'I got my favorite roommates', 'They used to never see me', 'like when you zip up a new Bape', 'Do that shit 'fore it's too late', 'don't ever drink the Kool Aid', 'Don't ever think it's sweet', 'that's that creme de la brulee', 'Who they They Robert Goulet', 'they Nazi cuckoo goofy', 'My wifey yellin' Who they', 'My daughter yellin' Hooray', 'I see it clear like Blu Ray', 'I park it in the sky', 'I keep 'em on my block', ''round the corner of my eye', 'Like a stye Uh', 'So don't you shed a tear', 'Cause there'll be better years', 'I live life by faith nigga', 'instead of fear', 'God cryin'', 'thunderstorms is Heaven tears', 'The feelin' of lost hope', 'shit is never here', ''Cause we gon' make it happen', 'by any means', 'A young nigga dawg', 'but I done witnessed many things', 'Age thirteen', 'wearin' hand me down skinny jeans', 'You know they a little extra', 'faded around the knees', 'With the grass stains in 'em', 'I really wish a little extra', 'cash came in 'em', ''Cause a nigga really needed it', 'Pain I defeated it and brought back', 'Soul survivor nigga', 'what you call that', 'And it might not be such a bad idea', 'if I never went home again', 'See it might not be such a bad idea', 'if I never went home again', 'So don't you cry', 'little baby little baby', 'Don't you cry', 'don't you cry', 'don't you cry', 'It'll be alright', 'So don't you cry little baby', 'Don't you cry', 'don't you cry', 'don't you cry', 'It's gon' it's gon' be alright', 'And it might not be such a bad idea', 'if I never went home again', 'See it might not be such a bad idea', 'if I never went home again', 'So don't you cry little baby', 'It'll be alright', 'So don't you cry little baby', 'It'll be alright']",스트레스&짜증
132,원어스 (ONEUS),Mermaid,"['숨이 막히잖아', '무심한 너의 미소', '위험한 것 같아', '누구든 반할지 몰라 느낌이 와', 'Oh 다른 애와 달라 넌', 'Style이 달라 달라 넌', '너란 파도를 타고 헤엄쳐', 'I'm drowning in your eyes', 'Wanna know', '너를 알고 싶어 Let me tell ya', 'Want it all', '네 모든 걸 내게 줘', 'I'll make you mine', '거부할 수 없는 touch', '눈을 뗄 수가 없어 now babe', '너의 주위를 계속 맴돌아', 'I’m your satellite', 'I’m your satellite', '가슴 깊이 숨어있어', '나도 몰랐던 emotions', '찾아내고 싶어 call you mine', 'You're my Mermaid', '빠져들어', '너의 깊은 바다로', 'You're my Mermaid', '빠져들어', 'We could be together', '올라가 너와 수면 위로', '달콤한 숨결을 느끼고', 'You're my Mermaid', '아름다워', 'Let's swim on together', '너는 마치 달콤한 sweet pie', '분위기를 맛봐 한입만', '아이처럼 널 원해 자꾸', '너만 또 아른거려 왜', '너의 아름다움에', '내 마음은 파도쳐 help me', '달에게 소원을 빌어', '내게 네가 닿길', '계속 끌려가 넌 내 area', 'You’re my Ariel', '가슴 깊이 숨어있어', '나도 몰랐던 emotions', '찾아내고 싶어 call you mine', 'You're my Mermaid', '빠져들어', '너의 깊은 바다로', 'You're my Mermaid', '빠져들어', 'We could be together', '올라가 너와 수면 위로', '달콤한 숨결을 느끼고', 'You're my Mermaid', '아름다워', 'Let's swim on together', 'Around we go', 'So put em in the air', 'Put em in the air', 'Around we go', 'So put em in the air', 'Put em in the air', '푸른 바닷속 깊게 더 빠진 마음', '헤어 나올 수 없어 네게 더 빠진 나', '볼수록 빠져들잖아', 'You're my Mermaid', '빠져들어', '너의 깊은 바다로', 'You're my Mermaid', '빠져들어', 'We could be together', '올라가 너와 수면 위로', '달콤한 숨결을 느끼고', 'You're my Mermaid', '아름다워', 'Let's swim on together', 'Around we go', 'So put em in the air', 'Put em in the air', 'Around we go', 'So put em in the air', 'Put em in the air', 'Are you down for me', 'Come on baby', 'Let's swim on together']",스트레스&짜증
455,Billlie (빌리),GingaMingaYo (the strange world),"['what a strange world', '헷갈려 (Billlie!)', '그대로 go', '아니면 말고', '또 고민 중', '사라진 빌리', '참견은 쉬운데 (참 쉬운데)', '선택은 어려워 (난 어려워)', '책임은 무겁고 (heavy for me)', '어깬 축 down (어떡할까)', '몸속에 무언가', '꿈틀거려도 난', '어른스럽게 한 번 참아 (참아)', '엄마 아빠는 왜 (oh no)', '얌전히 있으래 (come on)', '말 통하는 건 겨우 친구', 'welcome to the strange world, wow', '호기심은 커져가 (four three two one)', '헷갈려', 'can’t complain', '다 그런 거라 해', '이상해', '왜 GingaMingaYo', 'can’t explain', '또 특이하다 해', '말 못 해', '왜 GingaMingaYo', '도대체 무슨 상황?', 'hey, don’t play (hey, don’t play)', '찾아낸 빌리 나 같기도 해 (똑같애)', '기준은 뭐? (내가 옳아)', '틀렸다고? (그렇다면)', '튀어나가 (찾으러 가)', 'come catch me now yeah', '겁이 나서 도망쳤다 말하면', '왜 이리 참을성 없냬 (no way!)', '다 틀에 맞춘 듯 똑같은 표정', '성장의 묘미인지 (why?)', '그게 다 맞다면', '난 틀린 건가 뭐', '내가 그려왔던 곳', '꿈이 없다면', '종일 잠자는 게 낫지', 'aren’t you?', 'welcome to the strange world, wow', '인내심은 눌러놔 (four three two one)', '헷갈려', 'can’t complain', '다 그런 거라 해', '이상해', '왜 GingaMingaYo', 'can’t explain', '또 특이하다 해', '말 못 해', '왜 GingaMingaYo', '이리저리로 흔들려', '하루 종일 난 left and right', '맘의 추는 나를 놀려 oh my!', '왜 GingaMingaYo', '내가 맞고 넌 틀렸어', '작은 실수도 X or O', '맘의 자는 서롤 재 또 oh my!', '왜 GingaMingaYo', '날 마주 보는 맘의 11', '이 거울 속 빌리는 누군데?', '고개 든 궁금증', '정답은 하날까', '알 수가 없어 왜', 'ra dada dum dada 마음속 drum', '우당탕 탕 타당 울려 더', 'ra dada dum dada 못 참아', 'what’s right? 옳은 건 없어', '뭐라 해도 it’s ok', 'can’t complain (complain)', '다 그런 거라 해 (다 그런 거라고 하지만)', '이상해', '왜 GingaMingaYo', 'can’t explain (explain)', '또 특이하다 해 (날 특이하다고 하지만)', '말 못 해 (no no no no)', '왜 GingaMingaYo']",스트레스&짜증
432,Stisema,Morning Light (Feat. Tania Christopher) (Radio Edit),"['We used to wait', 'for the right direction', 'But all we got was a broken road', 'So we'll embrace', 'every imperfection', 'Now that we know we can let it go', 'Tonight it's getting clear to see', 'This is how it's meant to be', 'So we can leave it all behind', 'The stars are telling me', 'That everything we used to be', 'Will fade into the morning light', 'fade into the morning light', 'fade into the morning light', 'it's getting clear to see', 'This is how it's meant to be', 'So we can leave it all behind', 'The stars are telling me', 'That everything we used to be', 'Will fade into the morning light', 'We had to learn that our indecision', 'Didn't get us closer', 'didn't let us grow', 'We had to learn to renew our vision', 'And now we're ready to take control', 'Tonight it's getting clear to see', 'This is how it's meant to be', 'So we can leave it all behind', 'The stars are telling me', 'That everything we used to be', 'Will fade into the morning light', 'fade into the morning light', 'fade into the morning light', 'it's getting clear to see', 'This is how it's meant to be', 'So we can leave it all behind', 'The stars are telling me', 'That everything we used to be', 'Will fade into the morning light', 'it's getting clear to see', 'This is how it's meant to be', 'So we can leave it all behind', 'The stars are telling me', 'That everything we used to be', 'Will fade into the morning light']",스트레스&짜증
173,Don Toliver,Crossfaded,"['[Chorus]', 'It ain't that much to do out here, I see you', 'I see you', 'I get a little bit crossfaded, catch your vibe, ooh', 'Sometimes you're toxic (Toxic)', 'I'm through it, nonsense (Nonsense)', 'And whatever you call this, yeah', '[Verse]', 'But I knew you for a long time (Long time)', 'Put you on your own grind (Yeah yeah)', 'Need you on my own line', 'Starin' at the sunrise', 'It be hella hard to cut ties', 'Me and baby start an enterprise', 'Speedin' in that SV (Woah-oh)', 'Late room on side, ain't gotta test the key (Yeah)', 'When you know you need help, ain't gotta ask me', 'Ain't got your own bag and yes, I'm happy', 'Oh, yes, I'm happy (Oh)', 'I wanna feel thе juice at the collar', 'Gimme hеad at the light when the car stop (Car stop)', 'In the Range, in the Jeep, in the droptop (Droptop)', 'Hold me down, gotta watch for the ca-a-all', 'My blind (Yeah), my blind', 'You know what you're doin' on my blind', 'Had to sit you down, it's a time out', 'Guess that really shows you what I'm about (What I'm about)', '[Chorus]', 'It ain't that much to do out here, I see you', 'I see you', 'I get a little bit crossfaded, catch your vibe, ooh', 'Sometimes you're toxic (Toxic)', 'I'm through it, nonsense (Nonsense)', 'And whatever you call this, yeah', '[Outro]', 'Are we down for each other?', 'Are you down for another?', 'Are we down for each other?', 'Are you down? Are you down?', ''Cause I'm down for you', 'Down for each other', 'Down for each other', 'Are you down for another?', ''Cause I'm down for you', 'Down for each other']",스트레스&짜증
